orientador,ANO,topic,topic_label,P_topic_given_orientador_year,n_docs_orientador_year
"PIRES, Carlos Eduardo Santos.",2023,6,6_software_empresas_objetivo_vulnerabilidades,0.05,4
"PIRES, Carlos Eduardo Santos.",2023,9,9_ensino_alunos_atividades_evaso,0.05,4
"PIRES, Carlos Eduardo Santos.",2023,10,10_oratio_projeto_solid_clean,0.05,4
"PIRES, Carlos Eduardo Santos.",2023,11,topic_11,0.05,4
"RAMALHO, Franklin de Souza.",2020,0,0_modelos_dados_linguagem_imagens,0.16666666666666666,3
"RAMALHO, Franklin de Souza.",2020,3,3_software_projetos_cdigo_bugs,0.16666666666666666,3
"RAMALHO, Franklin de Souza.",2020,10,10_oratio_projeto_solid_clean,0.16666666666666666,3
"RAMALHO, Franklin de Souza.",2020,1,1_nuvem_recursos_dados_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,2,2_alunos_computao_programao_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,4,4_dados_digital_sobre_privacidade,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,5,5_sade_animais_pandemia_dados,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,6,6_software_empresas_objetivo_vulnerabilidades,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,7,7_dados_logs_sistemas_banco,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,8,8_dados_meio_aplicativos_anlise,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,9,9_ensino_alunos_atividades_evaso,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2020,11,topic_11,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,3,3_software_projetos_cdigo_bugs,0.3888888888888889,3
"RAMALHO, Franklin de Souza.",2022,0,0_modelos_dados_linguagem_imagens,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,1,1_nuvem_recursos_dados_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,2,2_alunos_computao_programao_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,4,4_dados_digital_sobre_privacidade,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,5,5_sade_animais_pandemia_dados,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,6,6_software_empresas_objetivo_vulnerabilidades,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,7,7_dados_logs_sistemas_banco,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,8,8_dados_meio_aplicativos_anlise,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,9,9_ensino_alunos_atividades_evaso,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,10,10_oratio_projeto_solid_clean,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2022,11,topic_11,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,3,3_software_projetos_cdigo_bugs,0.3888888888888889,3
"RAMALHO, Franklin de Souza.",2023,0,0_modelos_dados_linguagem_imagens,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,1,1_nuvem_recursos_dados_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,2,2_alunos_computao_programao_sistema,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,4,4_dados_digital_sobre_privacidade,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,5,5_sade_animais_pandemia_dados,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,6,6_software_empresas_objetivo_vulnerabilidades,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,7,7_dados_logs_sistemas_banco,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,8,8_dados_meio_aplicativos_anlise,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,9,9_ensino_alunos_atividades_evaso,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,10,10_oratio_projeto_solid_clean,0.05555555555555555,3
"RAMALHO, Franklin de Souza.",2023,11,topic_11,0.05555555555555555,3
"RÊGO, Matheus Gaudencio do.",2021,3,3_software_projetos_cdigo_bugs,0.4090909090909091,5
"RÊGO, Matheus Gaudencio do.",2021,2,2_alunos_computao_programao_sistema,0.13636363636363635,5
"RÊGO, Matheus Gaudencio do.",2021,0,0_modelos_dados_linguagem_imagens,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,1,1_nuvem_recursos_dados_sistema,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,4,4_dados_digital_sobre_privacidade,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,5,5_sade_animais_pandemia_dados,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,6,6_software_empresas_objetivo_vulnerabilidades,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,7,7_dados_logs_sistemas_banco,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,8,8_dados_meio_aplicativos_anlise,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,9,9_ensino_alunos_atividades_evaso,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,10,10_oratio_projeto_solid_clean,0.045454545454545456,5
"RÊGO, Matheus Gaudencio do.",2021,11,topic_11,0.045454545454545456,5
"SABINO, Melina Mongiovi Cunha Lima.",2021,4,4_dados_digital_sobre_privacidade,0.15,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,6,6_software_empresas_objetivo_vulnerabilidades,0.15,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,7,7_dados_logs_sistemas_banco,0.15,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,8,8_dados_meio_aplicativos_anlise,0.15,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,0,0_modelos_dados_linguagem_imagens,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,1,1_nuvem_recursos_dados_sistema,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,2,2_alunos_computao_programao_sistema,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,3,3_software_projetos_cdigo_bugs,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,5,5_sade_animais_pandemia_dados,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,9,9_ensino_alunos_atividades_evaso,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,10,10_oratio_projeto_solid_clean,0.05,4
"SABINO, Melina Mongiovi Cunha Lima.",2021,11,topic_11,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,1,1_nuvem_recursos_dados_sistema,0.3888888888888889,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,0,0_modelos_dados_linguagem_imagens,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,2,2_alunos_computao_programao_sistema,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,3,3_software_projetos_cdigo_bugs,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,4,4_dados_digital_sobre_privacidade,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,5,5_sade_animais_pandemia_dados,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,6,6_software_empresas_objetivo_vulnerabilidades,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,7,7_dados_logs_sistemas_banco,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,8,8_dados_meio_aplicativos_anlise,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,9,9_ensino_alunos_atividades_evaso,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,10,10_oratio_projeto_solid_clean,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2021,11,topic_11,0.05555555555555555,3
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,0,0_modelos_dados_linguagem_imagens,0.15,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,1,1_nuvem_recursos_dados_sistema,0.15,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,7,7_dados_logs_sistemas_banco,0.15,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,10,10_oratio_projeto_solid_clean,0.15,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,2,2_alunos_computao_programao_sistema,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,3,3_software_projetos_cdigo_bugs,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,4,4_dados_digital_sobre_privacidade,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,5,5_sade_animais_pandemia_dados,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,6,6_software_empresas_objetivo_vulnerabilidades,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,8,8_dados_meio_aplicativos_anlise,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,9,9_ensino_alunos_atividades_evaso,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2022,11,topic_11,0.05,4
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,1,1_nuvem_recursos_dados_sistema,0.5,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,0,0_modelos_dados_linguagem_imagens,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,2,2_alunos_computao_programao_sistema,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,3,3_software_projetos_cdigo_bugs,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,4,4_dados_digital_sobre_privacidade,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,5,5_sade_animais_pandemia_dados,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,6,6_software_empresas_objetivo_vulnerabilidades,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,7,7_dados_logs_sistemas_banco,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,8,8_dados_meio_aplicativos_anlise,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,9,9_ensino_alunos_atividades_evaso,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,10,10_oratio_projeto_solid_clean,0.045454545454545456,5
"SILVA, Thiago Emmanuel Pereira da Cunha.",2023,11,topic_11,0.045454545454545456,5
